Unnamed: 0,value,location_unique_id,location_country,location_lat,location_lng,COUNTRY,Unnamed: 7,Unnamed: 8,Unnamed: 9
1207,Tesco Extra - Shettleston,c327b9a8-8793-11eb-9038-42010a840003,GB,55.853331,-4.162965,United Kingdom,,,
1208,53084,32bee3fc-887c-11eb-94b8-42010a840003,GB,55.96032,-4.79688,United Kingdom,,,
1209,53083,cb55b5b4-2c1e-11ec-9094-42010a840003,GB,55.96053,-4.79688,United Kingdom,,,
1210,Patterton Railway Station,fd9080fc-8c5c-11eb-a906-42010a840003,GB,55.976471,-3.5958,United Kingdom,,,
1211,Linlithgow Train Station,f6f253c8-574b-11ec-abf8-42010a840003,GB,55.976368,-3.595147,United Kingdom,,,
1212,52532,6806bf1a-d7ce-11ec-8153-42010a840003,GB,55.976433,-3.594798,United Kingdom,,,
1213,53081,e89bfd16-9120-11eb-a9aa-42010a840003,GB,55.94097,-4.71857,United Kingdom,,,
1214,SC148,0469616e-25c4-11eb-bed6-42010a840003,GB,55.062991,-6.49632,United Kingdom,,,
1215,RC06,0ef78a2e-b2a3-11e9-ae3b-42010a840003,GB,54.845883,-5.8063,United Kingdom,,,
1216,Tesco Extra - Perth,c3bac4dc-9daf-11eb-bf97-42010a840003,GB,56.408223,-3.479582,United Kingdom,,,
1217,Tesco Superstore - Bo Ness,c52ed2ae-9daf-11eb-b198-42010a840003,GB,56.017952,-3.603407,United Kingdom,,,
1218,52059,e08bdf62-2c1e-11ec-9d88-42010a840003,GB,56.01857,-3.60757,United Kingdom,,,
1219,Tesco Superstore - Dumfries Peel Centre,1ff6924e-9db0-11eb-944e-42010a840003,GB,55.075025,-3.582216,United Kingdom,,,
1220,54041,3f155daa-a0f7-11eb-aadc-42010a840003,GB,55.96258,-3.97536,United Kingdom,,,
1221,54043,3f3cc214-a0f7-11eb-85df-42010a840003,GB,55.81954,-3.79251,United Kingdom,,,
1222,53496,3df2a21a-3d2e-11ec-8f4b-42010a840003,GB,55.81919,-3.78957,United Kingdom,,,
1223,51860,af49a6e4-cdfe-11e9-ac28-42010a840003,GB,58.589635,-3.516517,United Kingdom,,,
1224,52718,1bb20240-a733-11eb-b3f9-42010a840003,GB,57.59773,-3.70648,United Kingdom,,,
1225,52911,20725e06-a733-11eb-8ea3-42010a840003,GB,55.35626,-4.78229,United Kingdom,,,
1226,53819,292029fc-a733-11eb-8660-42010a840003,GB,55.82929,-4.05278,United Kingdom,,,
1227,52650,6f532744-a733-11eb-a239-42010a840003,GB,55.8779,-4.38432,United Kingdom,,,
1228,53227,b986fc80-b4a0-11eb-91cf-42010a840003,GB,56.0629,-3.87034,United Kingdom,,,
1229,Tesco Extra - Port Glasgow,f37da522-b9fc-11eb-b762-42010a840003,GB,55.936222,-4.69455,United Kingdom,,,
1230,McDonald's - Port Glasgow,10542f1c-3ba5-11eb-baca-42010a840003,GB,55.934744,-4.693144,United Kingdom,,,
1231,Tesco Superstore - Lesmahagow,7008fd00-bef6-11eb-8bf6-42010a840003,GB,55.650127,-3.89375,United Kingdom,,,
1232,Tesco Extra - Wishaw Belhaven,3412de9a-c43e-11eb-b077-42010a840003,GB,55.77474,-3.927804,United Kingdom,,,
1233,Tesco Extra - Ayr,357af3b2-c43e-11eb-b554-42010a840003,GB,55.468228,-4.608167,United Kingdom,,,
1234,Tesco Superstore - Uddingston,371a33ae-c43e-11eb-98bc-42010a840003,GB,55.816235,-4.082068,United Kingdom,,,
1235,53701,e1183316-c91f-11eb-a6f6-42010a840003,GB,55.95078,-3.98617,United Kingdom,,,
1236,54008,e1848804-c91f-11eb-b05c-42010a840003,GB,55.8313,-3.93061,United Kingdom,,,
1237,NewHouse Car park,ac14c028-2c1e-11ec-9ca2-42010a840003,GB,55.831528,-3.930368,United Kingdom,,,
1238,54267,31ce9e58-cde9-11eb-b2aa-42010a840003,GB,55.817438,-4.027086,United Kingdom,,,
1239,Lidl - Bellshill,21326c0c-5fc3-11ec-a86c-42010a840003,GB,55.820534,-4.034183,United Kingdom,,,
1240,Harthill North SF Connect,8fd51578-dbf3-11eb-ae6f-42010a840003,GB,55.863537,-3.761323,United Kingdom,,,
1241,Harthill South SF Connect,955c470a-dbf3-11eb-9cb9-42010a840003,GB,55.862797,-3.757783,United Kingdom,,,
1242,53800,f33d233c-5d65-11ec-8ef0-42010a840003,GB,55.86169,-3.7586,United Kingdom,,,
1243,54183,83f3d00c-eb8c-11eb-bc4e-42010a840003,GB,56.10431,-3.8745,United Kingdom,,,
1244,54265,843e3476-eb8c-11eb-820f-42010a840003,GB,56.08211,-3.86828,United Kingdom,,,
1245,53939,9a847498-eb8c-11eb-b84e-42010a840003,GB,55.89228,-4.14314,United Kingdom,,,
1246,54010,9ae3f7f6-eb8c-11eb-9888-42010a840003,GB,55.9453,-4.00354,United Kingdom,,,
1247,54103,9b64839e-eb8c-11eb-8627-42010a840003,GB,55.879397,-4.269245,United Kingdom,,,
1248,Lidl - Maryhill,f2c07aaa-3e41-11ec-8181-42010a840003,GB,55.875448,-4.269524,United Kingdom,,,
1249,51570,c9b784a0-aded-11e9-b657-42010a840003,GB,55.87861,-4.27073,United Kingdom,,,
1250,54282,0777682a-ec47-11eb-9157-42010a840003,GB,56.118426,-3.913033,United Kingdom,,,
1251,Energy Assets Utilities,ca9ec6ee-574b-11ec-9130-42010a840003,GB,56.11665,-3.91445,United Kingdom,,,
1252,Asda,ade3f4f8-fdcc-11eb-b6d4-42010a840003,GB,55.734493,-3.977958,United Kingdom,,,
1253,Asda Inverness,fb3790ec-09b7-11ec-b3d5-42010a840003,GB,57.451607,-4.215617,United Kingdom,,,
1254,Braehead Foods Kilmarnock,3ffa1666-1d20-11ec-bb7a-42010a840003,GB,55.604517,-4.53807,United Kingdom,,,
1255,52118,879ec1a8-2c1e-11ec-9029-42010a840003,GB,55.853724,-4.261707,United Kingdom,,,
1256,53265,87f51e36-2c1e-11ec-9e8e-42010a840003,GB,55.86087,-4.03989,United Kingdom,,,
1257,53260,886dbbd4-2c1e-11ec-b148-42010a840003,GB,58.5895,-3.52063,United Kingdom,,,
1258,54191,88976308-2c1e-11ec-87c5-42010a840003,GB,56.02734,-3.91851,United Kingdom,,,
1259,52681,88a5ef40-2c1e-11ec-8f9a-42010a840003,GB,57.28258,-5.71613,United Kingdom,,,
1260,54150,88c57c7a-2c1e-11ec-a71a-42010a840003,GB,55.46748,-3.65049,United Kingdom,,,
1261,54218,89f74a74-2c1e-11ec-ab49-42010a840003,GB,57.58836,-4.53852,United Kingdom,,,
1262,Crystal House,37f4e0f8-b6ac-11ea-8fce-42010a840003,GB,57.588539,-4.539995,United Kingdom,,,
1263,53777,8aff8152-2c1e-11ec-ba1a-42010a840003,GB,55.51599,-4.60279,United Kingdom,,,
1264,53637,8b4ac59a-2c1e-11ec-a355-42010a840003,GB,55.97315,-3.70113,United Kingdom,,,
1265,54292,8b59fb5a-2c1e-11ec-a766-42010a840003,GB,56.01761,-3.78128,United Kingdom,,,
1266,53918,8b98db4a-2c1e-11ec-a32c-42010a840003,GB,56.10693,-3.93593,United Kingdom,,,
1267,53904,8ba71570-2c1e-11ec-9eab-42010a840003,GB,55.79901,-4.10088,United Kingdom,,,
1268,52004,8c66bdee-2c1e-11ec-9206-42010a840003,GB,55.08827,-3.64111,United Kingdom,,,
1269,52729,8d30d8f4-2c1e-11ec-9cc9-42010a840003,GB,55.9165,-4.2331,United Kingdom,,,
1270,Robroyston,8ebc4320-2c1e-11ec-be98-42010a840003,GB,55.887299,-4.1727,United Kingdom,,,
1271,53048,90f7d000-2c1e-11ec-b81d-42010a840003,GB,57.812592,-4.044106,United Kingdom,,,
1272,53585,9ab4b860-2c1e-11ec-829a-42010a840003,GB,55.91129,-4.09084,United Kingdom,,,
1273,53581,9aee5778-2c1e-11ec-89f9-42010a840003,GB,55.94443,-4.03665,United Kingdom,,,
1274,54192,9efc8db2-2c1e-11ec-b6e0-42010a840003,GB,55.88309,-4.26437,United Kingdom,,,
1275,53450,9f0d3702-2c1e-11ec-a11d-42010a840003,GB,55.87056,-4.32335,United Kingdom,,,
1276,3062,a7874832-2c1e-11ec-86dc-42010a840003,GB,55.8887,-3.73846,United Kingdom,,,
1277,Sibbald Training,9cfb1454-aded-11e9-8b26-42010a840003,GB,55.888971,-3.738171,United Kingdom,,,
1278,Schuh Deans Industrial Estate,a91e6040-2c1e-11ec-9e31-42010a840003,GB,55.89724,-3.58445,United Kingdom,,,
1279,51096,aa060670-2c1e-11ec-982c-42010a840003,GB,55.7975,-4.302,United Kingdom,,,
1280,51098,acb4cda2-2c1e-11ec-9674-42010a840003,GB,55.78128,-4.26798,United Kingdom,,,
1281,Croy Railway Station,acd58d4e-2c1e-11ec-8b60-42010a840003,GB,55.955429,-4.03638,United Kingdom,,,
1282,52501,ad1da638-2c1e-11ec-aa8f-42010a840003,GB,55.88662,-3.69295,United Kingdom,,,
1283,51933,adc33242-2c1e-11ec-8a93-42010a840003,GB,55.7924,-4.27729,United Kingdom,,,
1284,50973,b170b734-2c1e-11ec-950b-42010a840003,GB,57.40176,-6.20087,United Kingdom,,,
1285,50543,b6a41854-2c1e-11ec-97d5-42010a840003,GB,55.99259,-4.586,United Kingdom,,,
